"BehaviorSpace results (NetLogo 5.3)"
"truel.nlogo"
"sequential"
"02/21/2016 18:03:28:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","1","-1","1"
"[run number]","bullets","q","sequential?","diag?","[step]","payoff","player 0 != nobody"
"24920","2","0.5","true","false","2","4","true"
"24919","2","0.5","true","false","4","10","true"
"24922","2","0.5","true","false","2","4","false"
"24923","2","0.5","true","false","2","4","true"
"24924","2","0.5","true","false","2","4","true"
"24925","2","0.5","true","false","3","7","true"
"24927","2","0.5","true","false","2","2","false"
"24928","2","0.5","true","false","1","1","false"
"24859","2","0.5","true","false","9","25","true"
"24926","2","0.5","true","false","3","7","true"
"24929","2","0.5","true","false","2","4","false"
"24930","2","0.5","true","false","1","1","false"
"24931","2","0.5","true","false","2","4","true"
"24932","2","0.5","true","false","2","4","true"
"24934","2","0.5","true","false","2","4","true"
"24936","2","0.5","true","false","2","4","true"
"24935","2","0.5","true","false","2","2","false"
"24937","2","0.5","true","false","2","4","true"
"24938","2","0.5","true","false","2","4","true"
"24940","2","0.5","true","false","1","1","false"
"24939","2","0.5","true","false","4","10","true"
"24941","2","0.5","true","false","1","1","false"
"24942","2","0.5","true","false","2","2","false"
"24943","2","0.5","true","false","2","4","false"
"24945","2","0.5","true","false","2","4","true"
"24946","2","0.5","true","false","2","4","true"
"24944","2","0.5","true","false","4","10","true"
"24947","2","0.5","true","false","3","7","true"
"24948","2","0.5","true","false","1","1","false"
"24949","2","0.5","true","false","2","4","true"
"24951","2","0.5","true","false","1","1","false"
"24950","2","0.5","true","false","2","4","false"
"24933","2","0.5","true","false","1","1","false"
"24953","2","0.5","true","false","1","1","false"
"24952","2","0.5","true","false","2","4","false"
"24955","2","0.5","true","false","1","1","false"
"24954","2","0.5","true","false","2","5","false"
"24957","2","0.5","true","false","1","1","false"
"24958","2","0.5","true","false","2","4","true"
"24960","2","0.5","true","false","1","1","false"
"24959","2","0.5","true","false","2","2","false"
"24961","2","0.5","true","false","2","4","true"
"24962","2","0.5","true","false","1","1","false"
"24963","2","0.5","true","false","2","4","true"
"24964","2","0.5","true","false","2","4","true"
"24965","2","0.5","true","false","2","4","true"
"24966","2","0.5","true","false","2","4","true"
"24967","2","0.5","true","false","2","5","false"
"24968","2","0.5","true","false","2","4","true"
"24969","2","0.5","true","false","1","1","false"
"24970","2","0.5","true","false","1","1","false"
"24971","2","0.5","true","false","2","4","true"
"24973","2","0.5","true","false","1","1","false"
"24972","2","0.5","true","false","2","4","true"
"24975","2","0.5","true","false","1","1","false"
"24974","2","0.5","true","false","2","4","true"
"24976","2","0.5","true","false","1","1","false"
"24956","2","0.5","true","false","2","4","true"
"24977","2","0.5","true","false","2","4","true"
"24979","2","0.5","true","false","2","4","true"
"24980","2","0.5","true","false","1","1","false"
"24978","2","0.5","true","false","4","10","true"
"24983","2","0.5","true","false","1","1","false"
"24981","2","0.5","true","false","2","4","true"
"24984","2","0.5","true","false","2","4","true"
"24985","2","0.5","true","false","2","4","true"
"24986","2","0.5","true","false","2","4","true"
"24987","2","0.5","true","false","2","4","true"
"24988","2","0.5","true","false","2","4","true"
"24989","2","0.5","true","false","1","1","false"
"24991","2","0.5","true","false","1","1","false"
"24990","2","0.5","true","false","2","4","true"
"24992","2","0.5","true","false","2","4","true"
"24994","2","0.5","true","false","2","4","false"
"24993","2","0.5","true","false","4","2","false"
"24995","2","0.5","true","false","2","2","false"
"24996","2","0.5","true","false","2","4","true"
"24999","2","0.5","true","false","1","1","false"
"24997","2","0.5","true","false","2","2","false"
"24998","2","0.5","true","false","3","7","true"
"24982","2","0.5","true","false","2","4","true"
"25000","2","0.5","true","false","2","4","true"
"25001","2","0.5","true","false","1","1","false"
"25003","2","0.5","true","false","2","4","false"
"25004","2","0.5","true","false","2","5","false"
"25006","2","0.5","true","false","1","1","false"
"25002","2","0.5","true","false","5","13","true"
"25007","2","0.5","true","false","2","4","false"
"25009","2","0.5","true","false","1","1","false"
"25008","2","0.5","true","false","2","4","true"
"25010","2","0.5","true","false","2","4","true"
"25011","2","0.5","true","false","2","5","false"
"25013","2","0.5","true","false","1","1","false"
"25012","2","0.5","true","false","2","4","true"
"25014","2","0.5","true","false","2","4","false"
"25015","2","0.5","true","false","1","1","false"
"25017","2","0.5","true","false","2","4","true"
"25018","2","0.5","true","false","2","4","true"
"25016","2","0.5","true","false","5","13","true"
"25019","2","0.5","true","false","2","2","false"
"25020","2","0.5","true","false","3","7","true"
"25022","2","0.5","true","false","1","1","false"
"25021","2","0.5","true","false","3","7","true"
"25023","2","0.5","true","false","3","7","true"
"25005","2","0.5","true","false","2","5","false"
"25024","2","0.5","true","false","3","7","true"
"25027","2","0.5","true","false","1","1","false"
"25025","2","0.5","true","false","3","7","true"
"25026","2","0.5","true","false","2","4","true"
"25030","2","0.5","true","false","1","1","false"
"25031","2","0.5","true","false","1","1","false"
"25029","2","0.5","true","false","2","4","true"
"25032","2","0.5","true","false","3","7","true"
"25033","2","0.5","true","false","1","1","false"
"25034","2","0.5","true","false","2","4","true"
"25035","2","0.5","true","false","2","4","false"
"25036","2","0.5","true","false","2","4","false"
"25038","2","0.5","true","false","2","4","true"
"25037","2","0.5","true","false","4","10","true"
"25039","2","0.5","true","false","2","4","true"
"25040","2","0.5","true","false","2","4","true"
"25041","2","0.5","true","false","2","4","true"
"25043","2","0.5","true","false","1","1","false"
"25042","2","0.5","true","false","2","4","false"
"25044","2","0.5","true","false","1","1","false"
"25045","2","0.5","true","false","2","5","false"
"25046","2","0.5","true","false","2","2","false"
"25047","2","0.5","true","false","3","7","true"
"25048","2","0.5","true","false","1","1","false"
"25028","2","0.5","true","false","2","4","true"
"25049","2","0.5","true","false","1","1","false"
"25050","2","0.5","true","false","2","4","true"
"25051","2","0.5","true","false","2","4","true"
"25052","2","0.5","true","false","2","5","false"
"25055","2","0.5","true","false","3","7","true"
"25054","2","0.5","true","false","3","7","true"
"25056","2","0.5","true","false","1","1","false"
"25057","2","0.5","true","false","2","4","true"
"25059","2","0.5","true","false","1","1","false"
"25058","2","0.5","true","false","2","4","true"
"25061","2","0.5","true","false","2","4","true"
"25062","2","0.5","true","false","1","1","false"
"25060","2","0.5","true","false","6","16","true"
"25064","2","0.5","true","false","2","4","false"
"25065","2","0.5","true","false","2","4","true"
"25066","2","0.5","true","false","1","1","false"
"25063","2","0.5","true","false","5","13","true"
"25069","2","0.5","true","false","1","1","false"
"25067","2","0.5","true","false","2","4","true"
"25070","2","0.5","true","false","2","4","true"
"25068","2","0.5","true","false","6","16","true"
"25071","2","0.5","true","false","1","1","false"
"25072","2","0.5","true","false","2","4","true"
"25073","2","0.5","true","false","3","8","false"
"25074","2","0.5","true","false","1","1","false"
"25075","2","0.5","true","false","2","4","true"
"25076","2","0.5","true","false","2","4","true"
"25077","2","0.5","true","false","2","2","false"
"25078","2","0.5","true","false","2","4","false"
"25079","2","0.5","true","false","2","4","true"
"25080","2","0.5","true","false","2","5","false"
"25081","2","0.5","true","false","2","4","false"
"25082","2","0.5","true","false","2","4","false"
"25084","2","0.5","true","false","1","1","false"
"25053","2","0.5","true","false","5","13","true"
"25083","2","0.5","true","false","2","4","true"
"25086","2","0.5","true","false","1","1","false"
"25085","2","0.5","true","false","3","7","true"
"25087","2","0.5","true","false","3","7","true"
"25088","2","0.5","true","false","2","2","false"
"25090","2","0.5","true","false","2","5","false"
"25091","2","0.5","true","false","1","1","false"
"25092","2","0.5","true","false","2","4","true"
"25093","2","0.5","true","false","2","2","false"
"25094","2","0.5","true","false","1","1","false"
"25095","2","0.5","true","false","1","1","false"
"25097","2","0.5","true","false","2","5","false"
"25098","2","0.5","true","false","1","1","false"
"25096","2","0.5","true","false","2","4","true"
"25100","2","0.5","true","false","1","1","false"
"25102","2","0.5","true","false","2","4","true"
"25101","2","0.5","true","false","2","4","true"
"25099","2","0.5","true","false","5","13","true"
"25104","2","0.5","true","false","1","1","false"
"25103","2","0.5","true","false","2","2","false"
"25106","2","0.5","true","false","2","4","true"
"25105","2","0.5","true","false","3","7","true"
"25108","2","0.5","true","false","1","1","false"
"25107","2","0.5","true","false","3","7","true"
"25109","2","0.5","true","false","2","4","true"
"25110","2","0.5","true","false","2","4","true"
"25111","2","0.5","true","false","1","1","false"
"25112","2","0.5","true","false","3","7","true"
"25113","2","0.5","true","false","3","7","true"
"25115","2","0.5","true","false","3","7","true"
"25114","2","0.5","true","false","6","16","true"
"25117","2","0.5","true","false","2","4","true"
"25119","2","0.5","true","false","1","1","false"
"25118","2","0.5","true","false","2","4","false"
"25116","2","0.5","true","false","5","13","true"
"25120","2","0.5","true","false","2","5","false"
"25122","2","0.5","true","false","1","1","false"
"25123","2","0.5","true","false","2","4","false"
"25121","2","0.5","true","false","4","10","true"
"25124","2","0.5","true","false","2","4","true"
"25125","2","0.5","true","false","1","1","false"
"25126","2","0.5","true","false","2","4","false"
"25127","2","0.5","true","false","2","4","true"
"25129","2","0.5","true","false","1","1","false"
"25128","2","0.5","true","false","2","4","true"
"25130","2","0.5","true","false","2","2","false"
"25131","2","0.5","true","false","2","4","true"
"25133","2","0.5","true","false","1","1","false"
"25132","2","0.5","true","false","4","10","true"
"25134","2","0.5","true","false","2","4","true"
"25135","2","0.5","true","false","2","2","false"
"25137","2","0.5","true","false","2","4","false"
"25136","2","0.5","true","false","4","10","true"
"25139","2","0.5","true","false","1","1","false"
"25138","2","0.5","true","false","2","4","true"
"25140","2","0.5","true","false","2","4","true"
"25141","2","0.5","true","false","2","2","false"
"25143","2","0.5","true","false","1","1","false"
"25142","2","0.5","true","false","2","4","true"
"25144","2","0.5","true","false","1","1","false"
"25145","2","0.5","true","false","2","4","false"
"25146","2","0.5","true","false","2","4","false"
"25147","2","0.5","true","false","2","4","true"
"25148","2","0.5","true","false","2","4","true"
"25149","2","0.5","true","false","2","4","true"
"25152","2","0.5","true","false","1","1","false"
"25089","2","0.5","true","false","1","1","false"
"25151","2","0.5","true","false","2","4","false"
"25153","2","0.5","true","false","1","1","false"
"25150","2","0.5","true","false","5","13","true"
"25155","2","0.5","true","false","1","1","false"
"25154","2","0.5","true","false","2","4","false"
"25157","2","0.5","true","false","2","4","false"
"25158","2","0.5","true","false","2","5","false"
"25159","2","0.5","true","false","1","1","false"
"25160","2","0.5","true","false","2","4","true"
"25161","2","0.5","true","false","2","4","true"
"25162","2","0.5","true","false","1","1","false"
"25163","2","0.5","true","false","2","4","false"
"25165","2","0.5","true","false","2","5","false"
"25164","2","0.5","true","false","4","10","true"
"25167","2","0.5","true","false","2","4","true"
"25166","2","0.5","true","false","6","16","true"
"25169","2","0.5","true","false","2","4","false"
"25170","2","0.5","true","false","1","1","false"
"25168","2","0.5","true","false","5","13","true"
"25171","2","0.5","true","false","1","1","false"
"25173","2","0.5","true","false","1","1","false"
"25174","2","0.5","true","false","1","1","false"
"25175","2","0.5","true","false","2","4","true"
"25172","2","0.5","true","false","4","10","true"
"25156","2","0.5","true","false","2","4","true"
"25176","2","0.5","true","false","2","5","false"
"25177","2","0.5","true","false","1","1","false"
"25178","2","0.5","true","false","1","1","false"
"25179","2","0.5","true","false","2","5","false"
"25183","2","0.5","true","false","2","4","true"
"25184","2","0.5","true","false","1","1","false"
"25182","2","0.5","true","false","5","13","true"
"25180","2","0.5","true","false","5","13","true"
"25186","2","0.5","true","false","1","1","false"
"25185","2","0.5","true","false","2","4","true"
"25187","2","0.5","true","false","2","5","false"
"25188","2","0.5","true","false","2","4","false"
"25189","2","0.5","true","false","3","7","true"
"25191","2","0.5","true","false","1","1","false"
"25190","2","0.5","true","false","2","4","true"
"25192","2","0.5","true","false","5","13","true"
"25195","2","0.5","true","false","1","1","false"
"25194","2","0.5","true","false","2","4","true"
"25193","2","0.5","true","false","3","7","true"
"25197","2","0.5","true","false","2","2","false"
"25196","2","0.5","true","false","2","5","false"
"25198","2","0.5","true","false","2","2","false"
"25199","2","0.5","true","false","3","7","true"
"25181","2","0.5","true","false","2","4","false"
"25200","2","0.5","true","false","2","5","false"
"25201","2","0.5","true","false","2","4","true"
"25202","2","0.5","true","false","2","4","true"
"25203","2","0.5","true","false","2","4","true"
"25206","2","0.5","true","false","2","4","true"
"25205","2","0.5","true","false","2","4","true"
"25207","2","0.5","true","false","2","4","true"
"25208","2","0.5","true","false","3","7","true"
"25211","2","0.5","true","false","1","1","false"
"25209","2","0.5","true","false","2","4","false"
"25210","2","0.5","true","false","3","7","true"
"25212","2","0.5","true","false","1","1","false"
"25214","2","0.5","true","false","2","4","false"
"25213","2","0.5","true","false","2","4","true"
"25215","2","0.5","true","false","2","4","true"
"25216","2","0.5","true","false","2","4","true"
"25218","2","0.5","true","false","1","1","false"
"25217","2","0.5","true","false","2","4","true"
"25219","2","0.5","true","false","2","2","false"
"25221","2","0.5","true","false","2","4","true"
"25223","2","0.5","true","false","1","1","false"
"25220","2","0.5","true","false","5","13","true"
"25222","2","0.5","true","false","2","4","true"
"25204","2","0.5","true","false","2","4","true"
"25225","2","0.5","true","false","2","4","true"
"25226","2","0.5","true","false","1","1","false"
"25227","2","0.5","true","false","2","4","true"
"25224","2","0.5","true","false","4","10","true"
"25229","2","0.5","true","false","1","1","false"
"25230","2","0.5","true","false","1","1","false"
"25232","2","0.5","true","false","1","1","false"
"25231","2","0.5","true","false","2","4","true"
"25234","2","0.5","true","false","1","1","false"
"25233","2","0.5","true","false","2","4","true"
"25235","2","0.5","true","false","2","4","true"
"25236","2","0.5","true","false","1","1","false"
"25237","2","0.5","true","false","1","1","false"
"25238","2","0.5","true","false","2","4","true"
"25241","2","0.5","true","false","1","1","false"
"25239","2","0.5","true","false","2","4","true"
"25240","2","0.5","true","false","2","4","true"
"25242","2","0.5","true","false","2","4","false"
"25244","2","0.5","true","false","1","1","false"
"25245","2","0.5","true","false","4","10","true"
"25228","2","0.5","true","false","1","1","false"
"25246","2","0.5","true","false","2","4","true"
"25243","2","0.5","true","false","6","16","true"
"25247","2","0.5","true","false","3","7","true"
"25249","2","0.5","true","false","1","1","false"
"25250","2","0.5","true","false","1","1","false"
"25248","2","0.5","true","false","2","2","false"
"25252","2","0.5","true","false","1","1","false"
"25253","2","0.5","true","false","2","4","true"
"25255","2","0.5","true","false","2","4","true"
"25254","2","0.5","true","false","5","13","true"
"25256","2","0.5","true","false","3","7","true"
"25257","2","0.5","true","false","2","2","false"
"25261","2","0.5","true","false","1","1","false"
"25258","2","0.5","true","false","4","10","true"
"25259","2","0.5","true","false","2","4","false"
"25260","2","0.5","true","false","3","7","true"
"25264","2","0.5","true","false","2","4","false"
"25262","2","0.5","true","false","2","4","false"
"25265","2","0.5","true","false","2","4","true"
"25263","2","0.5","true","false","5","13","true"
"25266","2","0.5","true","false","2","4","true"
"25267","2","0.5","true","false","2","4","true"
"25251","2","0.5","true","false","2","4","true"
"25268","2","0.5","true","false","2","5","false"
"25269","2","0.5","true","false","1","1","false"
"25271","2","0.5","true","false","1","1","false"
"25270","2","0.5","true","false","1","1","false"
"25273","2","0.5","true","false","2","5","false"
"25274","2","0.5","true","false","2","4","true"
"25276","2","0.5","true","false","2","4","false"
"25275","2","0.5","true","false","2","2","false"
"25278","2","0.5","true","false","1","1","false"
"25277","2","0.5","true","false","2","4","true"
"25280","2","0.5","true","false","2","2","false"
"25279","2","0.5","true","false","2","4","true"
"25282","2","0.5","true","false","1","1","false"
"25281","2","0.5","true","false","2","4","false"
"25283","2","0.5","true","false","4","10","true"
"25284","2","0.5","true","false","4","10","true"
"25285","2","0.5","true","false","3","7","true"
"25286","2","0.5","true","false","2","5","false"
"25288","2","0.5","true","false","1","1","false"
"25287","2","0.5","true","false","2","2","false"
"25290","2","0.5","true","false","2","5","false"
"25272","2","0.5","true","false","2","4","true"
"25289","2","0.5","true","false","3","8","false"
"25292","2","0.5","true","false","2","2","false"
"25291","2","0.5","true","false","2","4","true"
"25294","2","0.5","true","false","1","1","false"
"25296","2","0.5","true","false","2","4","false"
"25297","2","0.5","true","false","2","2","false"
"25293","2","0.5","true","false","7","19","true"
"25298","2","0.5","true","false","2","4","true"
"25300","2","0.5","true","false","1","1","false"
"25299","2","0.5","true","false","2","4","true"
"25301","2","0.5","true","false","2","4","true"
"25303","2","0.5","true","false","2","4","true"
"25304","2","0.5","true","false","2","4","true"
"25302","2","0.5","true","false","5","13","true"
"25305","2","0.5","true","false","1","1","false"
"25306","2","0.5","true","false","2","2","false"
"25307","2","0.5","true","false","2","4","false"
"25308","2","0.5","true","false","3","7","true"
"25309","2","0.5","true","false","2","5","false"
"25310","2","0.5","true","false","1","1","false"
"25311","2","0.5","true","false","1","1","false"
"25312","2","0.5","true","false","2","4","true"
"25313","2","0.5","true","false","2","4","false"
"25295","2","0.5","true","false","2","4","false"
"25314","2","0.5","true","false","1","1","false"
"25315","2","0.5","true","false","2","4","true"
"25318","2","0.5","true","false","2","5","false"
"25316","2","0.5","true","false","3","7","true"
"25317","2","0.5","true","false","3","7","true"
"25320","2","0.5","true","false","5","13","true"
"25323","2","0.5","true","false","1","1","false"
"25321","2","0.5","true","false","2","4","true"
"25322","2","0.5","true","false","3","7","true"
"25327","2","0.5","true","false","2","4","true"
"25326","2","0.5","true","false","2","4","false"
"25328","2","0.5","true","false","2","2","false"
"25325","2","0.5","true","false","6","16","true"
"25329","2","0.5","true","false","2","4","true"
"25331","2","0.5","true","false","2","2","false"
"25330","2","0.5","true","false","2","4","false"
"25324","2","0.5","true","false","5","13","true"
"25332","2","0.5","true","false","2","4","true"
"25334","2","0.5","true","false","1","1","false"
"25333","2","0.5","true","false","2","4","true"
"25335","2","0.5","true","false","2","5","false"
"25337","2","0.5","true","false","2","4","true"
"25336","2","0.5","true","false","1","1","false"
"25338","2","0.5","true","false","2","4","true"
"25339","2","0.5","true","false","2","4","true"
"25340","2","0.5","true","false","2","4","true"
"25341","2","0.5","true","false","1","1","false"
"25342","2","0.5","true","false","1","1","false"
"25344","2","0.5","true","false","2","4","true"
"25345","2","0.5","true","false","2","5","false"
"25343","2","0.5","true","false","2","4","true"
"25347","2","0.5","true","false","1","1","false"
"25346","2","0.5","true","false","3","7","true"
"25348","2","0.5","true","false","2","4","false"
"25349","2","0.5","true","false","2","4","true"
"25350","2","0.5","true","false","2","5","false"
"25352","2","0.5","true","false","1","1","false"
"25353","2","0.5","true","false","1","1","false"
"25351","2","0.5","true","false","2","4","true"
"25354","2","0.5","true","false","2","4","true"
"24728","2","0.5","true","false","1","1","false"
"25355","2","0.5","true","false","1","1","false"
"25356","2","0.5","true","false","2","4","true"
"25357","2","0.5","true","false","1","1","false"
"25361","2","0.5","true","false","1","1","false"
"25358","2","0.5","true","false","2","4","true"
"25360","2","0.5","true","false","2","2","false"
"25362","2","0.5","true","false","2","5","false"
"25363","2","0.5","true","false","2","4","true"
"25364","2","0.5","true","false","1","1","false"
"25366","2","0.5","true","false","1","1","false"
"25365","2","0.5","true","false","2","2","false"
"25367","2","0.5","true","false","2","2","false"
"25368","2","0.5","true","false","3","7","true"
"25369","2","0.5","true","false","2","2","false"
"25371","2","0.5","true","false","1","1","false"
"25370","2","0.5","true","false","2","2","false"
"25373","2","0.5","true","false","1","1","false"
"25372","2","0.5","true","false","3","7","true"
"25375","2","0.5","true","false","2","4","true"
"25374","2","0.5","true","false","2","4","true"
"25376","2","0.5","true","false","2","4","false"
"25379","2","0.5","true","false","2","4","false"
"25377","2","0.5","true","false","4","10","true"
"25378","2","0.5","true","false","4","10","true"
"25381","2","0.5","true","false","3","7","true"
"25382","2","0.5","true","false","2","4","true"
"25383","2","0.5","true","false","1","1","false"
"25384","2","0.5","true","false","2","4","true"
"25385","2","0.5","true","false","2","4","false"
"25380","2","0.5","true","false","9","25","true"
"25386","2","0.5","true","false","2","2","false"
"25387","2","0.5","true","false","4","10","true"
"25388","2","0.5","true","false","1","1","false"
"25389","2","0.5","true","false","1","1","false"
"25390","2","0.5","true","false","2","4","false"
"25319","2","0.5","true","false","2","4","false"
"25391","2","0.5","true","false","2","5","false"
"25394","2","0.5","true","false","1","1","false"
"25393","2","0.5","true","false","2","4","true"
"25392","2","0.5","true","false","2","4","false"
"25396","2","0.5","true","false","2","4","true"
"25398","2","0.5","true","false","1","1","false"
"25395","2","0.5","true","false","4","10","true"
"25399","2","0.5","true","false","2","4","false"
"25400","2","0.5","true","false","2","4","false"
"25402","2","0.5","true","false","1","1","false"
"25401","2","0.5","true","false","2","4","false"
"25404","2","0.5","true","false","2","4","true"
"25405","2","0.5","true","false","2","4","false"
"25406","2","0.5","true","false","2","4","true"
"25403","2","0.5","true","false","5","13","true"
"25407","2","0.5","true","false","2","4","true"
"25409","2","0.5","true","false","2","4","false"
"25408","2","0.5","true","false","2","4","true"
"25412","2","0.5","true","false","2","2","false"
"25411","2","0.5","true","false","2","4","true"
"25410","2","0.5","true","false","3","7","true"
"25414","2","0.5","true","false","1","1","false"
"25413","2","0.5","true","false","2","4","false"
"25416","2","0.5","true","false","2","5","false"
"25418","2","0.5","true","false","1","1","false"
"25417","2","0.5","true","false","2","4","true"
"25415","2","0.5","true","false","3","7","true"
"25419","2","0.5","true","false","2","4","true"
"25423","2","0.5","true","false","1","1","false"
"25422","2","0.5","true","false","1","1","false"
"25421","2","0.5","true","false","2","4","false"
"25420","2","0.5","true","false","2","4","true"
"25424","2","0.5","true","false","1","1","false"
"25426","2","0.5","true","false","1","1","false"
"25425","2","0.5","true","false","2","5","false"
"25428","2","0.5","true","false","2","4","false"
"25427","2","0.5","true","false","2","4","false"
"25429","2","0.5","true","false","3","8","false"
"25430","2","0.5","true","false","1","1","false"
"25431","2","0.5","true","false","2","4","true"
"25432","2","0.5","true","false","1","1","false"
"25433","2","0.5","true","false","2","2","false"
"25435","2","0.5","true","false","1","1","false"
"25434","2","0.5","true","false","2","4","true"
"25436","2","0.5","true","false","1","1","false"
"25437","2","0.5","true","false","2","4","true"
"25438","2","0.5","true","false","2","5","false"
"25439","2","0.5","true","false","2","4","false"
"25397","2","0.5","true","false","6","16","true"
"25440","2","0.5","true","false","2","4","true"
"25441","2","0.5","true","false","2","2","false"
"25443","2","0.5","true","false","2","4","true"
"25442","2","0.5","true","false","2","2","false"
"25444","2","0.5","true","false","2","4","true"
"25446","2","0.5","true","false","1","1","false"
"25445","2","0.5","true","false","1","1","false"
"25449","2","0.5","true","false","2","4","false"
"25450","2","0.5","true","false","2","4","false"
"25451","2","0.5","true","false","2","4","true"
"25452","2","0.5","true","false","2","4","false"
"25453","2","0.5","true","false","2","4","true"
"25448","2","0.5","true","false","7","19","true"
"25455","2","0.5","true","false","1","1","false"
"25454","2","0.5","true","false","2","4","true"
"25456","2","0.5","true","false","2","4","false"
"25457","2","0.5","true","false","2","4","false"
"25461","2","0.5","true","false","1","1","false"
"25460","2","0.5","true","false","2","4","true"
"25458","2","0.5","true","false","2","2","false"
"25459","2","0.5","true","false","2","4","true"
"25463","2","0.5","true","false","2","2","false"
"25462","2","0.5","true","false","2","4","true"
"25466","2","0.5","true","false","2","4","true"
"25464","2","0.5","true","false","2","4","true"
"25465","2","0.5","true","false","5","13","true"
"25467","2","0.5","true","false","3","7","true"
"25470","2","0.5","true","false","2","4","true"
"25469","2","0.5","true","false","2","4","true"
"25468","2","0.5","true","false","3","7","true"
"25447","2","0.5","true","false","2","2","false"
"25471","2","0.5","true","false","1","1","false"
"25473","2","0.5","true","false","1","1","false"
"25474","2","0.5","true","false","2","5","false"
"25475","2","0.5","true","false","2","4","true"
"25472","2","0.5","true","false","2","4","false"
"25477","2","0.5","true","false","2","2","false"
"25480","2","0.5","true","false","2","4","true"
"25479","2","0.5","true","false","2","4","true"
"25481","2","0.5","true","false","2","4","false"
"25478","2","0.5","true","false","4","10","true"
"25482","2","0.5","true","false","2","2","false"
"25484","2","0.5","true","false","1","1","false"
"25483","2","0.5","true","false","1","1","false"
"25485","2","0.5","true","false","2","4","false"
"25486","2","0.5","true","false","2","4","false"
"25487","2","0.5","true","false","2","4","false"
"25488","2","0.5","true","false","2","4","true"
"25489","2","0.5","true","false","2","4","false"
"25491","2","0.5","true","false","2","4","false"
"25492","2","0.5","true","false","2","4","true"
"25490","2","0.5","true","false","3","7","true"
"25494","2","0.5","true","false","1","1","false"
"25493","2","0.5","true","false","3","7","true"
"25476","2","0.5","true","false","1","1","false"
"25495","2","0.5","true","false","2","2","false"
"25496","2","0.5","true","false","2","4","true"
"25497","2","0.5","true","false","3","7","true"
"25499","2","0.5","true","false","2","4","true"
"25500","2","0.5","true","false","2","4","true"
"25502","2","0.5","true","false","1","1","false"
"25498","2","0.5","true","false","5","13","true"
"25503","2","0.5","true","false","3","8","false"
"25504","2","0.5","true","false","3","7","true"
"25505","2","0.5","true","false","2","2","false"
"25507","2","0.5","true","false","2","4","true"
"25506","2","0.5","true","false","4","10","true"
"25510","2","0.5","true","false","2","4","true"
"25511","2","0.5","true","false","2","4","true"
"25509","2","0.5","true","false","3","7","true"
"25508","2","0.5","true","false","5","13","true"
"25512","2","0.5","true","false","2","4","false"
"25514","2","0.5","true","false","2","4","true"
"25516","2","0.5","true","false","1","1","false"
"25513","2","0.5","true","false","3","7","true"
"25515","2","0.5","true","false","4","10","true"
"25517","2","0.5","true","false","3","7","true"
"25501","2","0.5","true","false","1","1","false"
"25519","2","0.5","true","false","1","1","false"
"25518","2","0.5","true","false","2","2","false"
"25520","2","0.5","true","false","2","2","false"
"25524","2","0.5","true","false","1","1","false"
"25521","2","0.5","true","false","2","4","false"
"25522","2","0.5","true","false","2","4","true"
"25525","2","0.5","true","false","2","4","true"
"25526","2","0.5","true","false","2","2","false"
"25529","2","0.5","true","false","1","1","false"
"25527","2","0.5","true","false","2","4","true"
"25528","2","0.5","true","false","3","7","true"
"25530","2","0.5","true","false","2","2","false"
"25531","2","0.5","true","false","2","4","true"
"25533","2","0.5","true","false","2","4","true"
"25532","2","0.5","true","false","2","4","false"
"25534","2","0.5","true","false","2","4","true"
"25536","2","0.5","true","false","2","4","true"
"25537","2","0.5","true","false","2","4","true"
"25535","2","0.5","true","false","5","13","true"
"25538","2","0.5","true","false","3","7","true"
"25539","2","0.5","true","false","2","5","false"
"25540","2","0.5","true","false","1","1","false"
"25541","2","0.5","true","false","2","4","true"
"25542","2","0.5","true","false","2","2","false"
"25523","2","0.5","true","false","1","1","false"
"25543","2","0.5","true","false","2","4","false"
"25544","2","0.5","true","false","2","4","false"
"25545","2","0.5","true","false","2","4","true"
"25547","2","0.5","true","false","2","4","false"
"25548","2","0.5","true","false","2","4","true"
"25551","2","0.5","true","false","2","4","true"
"25552","2","0.5","true","false","1","1","false"
"25546","2","0.5","true","false","7","19","true"
"25550","2","0.5","true","false","2","4","true"
"25553","2","0.5","true","false","2","4","true"
"25556","2","0.5","true","false","2","4","true"
"25554","2","0.5","true","false","2","4","true"
"25555","2","0.5","true","false","3","7","true"
"25558","2","0.5","true","false","2","4","true"
"25559","2","0.5","true","false","2","4","true"
"25560","2","0.5","true","false","2","4","true"
"25561","2","0.5","true","false","1","1","false"
"25562","2","0.5","true","false","3","7","true"
"25557","2","0.5","true","false","1","1","false"
"25564","2","0.5","true","false","2","4","true"
"25565","2","0.5","true","false","2","4","true"
"25563","2","0.5","true","false","2","4","true"
"25566","2","0.5","true","false","1","1","false"
"25568","2","0.5","true","false","1","1","false"
"25570","2","0.5","true","false","2","5","false"
"25569","2","0.5","true","false","2","4","true"
"25571","2","0.5","true","false","3","7","true"
"25574","2","0.5","true","false","1","1","false"
"25572","2","0.5","true","false","3","7","true"
"25549","2","0.5","true","false","3","7","true"
"25573","2","0.5","true","false","2","5","false"
"25575","2","0.5","true","false","2","4","false"
"25567","2","0.5","true","false","2","4","true"
"25578","2","0.5","true","false","1","1","false"
"25576","2","0.5","true","false","2","4","true"
"25577","2","0.5","true","false","2","4","true"
